id;tipo_dia;hora_00;hora_01;hora_02;hora_03;hora_04;hora_05;hora_06;hora_07;hora_08;hora_09;hora_10;hora_11;hora_12;hora_13;hora_14;hora_15;hora_16;hora_17;hora_18;hora_19;hora_20;hora_21;hora_22;hora_23
248;ceu_aberto;0,0;0,0;0,0;0,0;0,00011733484361969684;0,0027528549227093736;0,04652792574146007;0,2096332625716603;0,4846448110354653;0,6417254171904562;0,8752420907091091;0,9216737701173788;0,9244616244012226;0,9448311639986593;0,6697752297848597;0,5106555706992637;0,23792531579567633;0,043208717195903405;0,0019915550045193626;0,0003070125822276402;0,0;0,0;0,0;9,791873751771794e-05
249;parcialmente_nublado;0,0011564067812112112;0,0008199078369705919;0,0008961406136692214;0,0013420997499968823;0,0007929224305944481;0,005170702740061835;0,06062835901074549;0,20298610308750153;0,4313292488444389;0,7283371052164155;0,9069230660148709;0,8111938437769639;0,9426883012133515;0,956901453880154;0,5838209856451223;0,3531281428592538;0,16954802200285432;0,05960222995377041;0,005070634421543562;0,0008521618456959179;0,0005688890998940218;0,0004845240873545003;0,0004108155818262519;0,0005028281871687966
250;parcialmente_nublado;0,001127236021073479;0,000992648611911316;0,0012424146391179878;0,0009256011384891493;0,0009966570105647077;0,00330446985255311;0,05695975123258684;0,16583606867905953;0,2710673804753967;0,5465045581333257;0,7607271787996931;1,0;1,0;0,735819164137785;0,43431041379796553;0,29647456689552387;0,21742297332445235;0,058290111422547634;0,0047205712923103;0,0006309111781113398;0,0007071656707795061;0,00031158477880379744;0,0003680095222597421;0,000434091455350242
251;ceu_aberto;0,0;0,0;0,0;0,0;8,692341376141756e-05;0,003219010973072827;0,04632096487719013;0,23911193421263613;0,4769425953189433;0,6675200244247714;0,8239980876456384;0,9545443758114754;1,0;0,9014942526078411;0,7312911252496803;0,5488294132026293;0,21768046677535727;0,048046770270842754;0,002175902421079976;0,0003201045065573473;0,0;0,0;0,0;9,604583967292674e-05
252;parcialmente_nublado;0,0011017950385266175;0,0008691148868971002;0,0014656211867582905;0,0008420421123778686;0,0006945751511995795;0,006324827150730155;0,059846801646356675;0,09942047364237033;0,4643692062800912;0,49684738266477496;0,6969453954780731;1,0;1,0;1,0;0,5157963798911819;0,3672900762943607;0,19841378812350255;0,05978130461947218;0,004973747278102623;0,001070485741299552;0,0006530480584927644;0,0005073470403514277;0,00034384074469512446;0,0003698407427948444
253;ceu_aberto;0,0;0,0;0,0;0,0;0,00010715645482297505;0,0027580144144964216;0,04477458930676137;0,21567735857509804;0,46303023132720134;0,6403604765661066;0,8786697991364432;1,0;0,968409128409478;0,8261153808096477;0,7040596782580782;0,45641558112947245;0,20080506229930403;0,045728154986859004;0,0021147015434032452;0,00031467658363047696;0,0;0,0;0,0;0,00011489249493971799
254;ceu_aberto;0,0;0,0;0,0;0,0;9,179306306129664e-05;0,0032900825063243533;0,0513668293764974;0,18808995650885743;0,4359506098350084;0,733972849630521;0,8288524416502084;0,9647827771971936;0,9943934964068215;0,8536671222713719;0,7308704002844221;0,5337389753745755;0,23570075232018656;0,0429337210457555;0,0022712383343952394;0,00032916972818651215;0,0;0,0;0,0;8,342095895001579e-05
255;parcialmente_nublado;0,0012146819549934689;0,000967140162953814;0,0013718769366895644;0,0008490112024388966;0,0006971760334437517;0,004270855001023014;0,06467094020413139;0,2044722774820228;0,3254169916901622;0,8037226442278196;0,7360663398814066;0,7305938092853148;0,7537826429463441;0,5727321951511367;0,3448456184589883;0,3794655101265276;0,13748071495580655;0,05461899159384777;0,0062390056483320215;0,0008542332867458763;0,0006047506706964663;0,00028905838319565974;0,0004609155530896372;0,0005401526022766957
256;ceu_aberto;0,0;0,0;0,0;0,0;0,00010407614233952005;0,003002626053222162;0,044082231099830435;0,21696130807053146;0,39627953149448525;0,7101550473347045;0,8861275015707751;0,9830111920860577;0,942139468875594;0,8855767902797277;0,7471822206614879;0,5568729891650811;0,20894015804941155;0,04815315158829676;0,0022790259367053266;0,0002733182503542948;0,0;0,0;0,0;0,0001152132937010289
257;ceu_aberto;0,0;0,0;0,0;0,0;0,00010057761320925183;0,0033450859103810278;0,04631615854803362;0,20425860670080515;0,5020769901533683;0,7934633743334272;0,94756665457083;1,0;0,9235714442161578;0,941624523478075;0,7464385046665236;0,4995609643546566;0,24860085837838658;0,04658215353320733;0,0021806711071133567;0,0003217524044634078;0,0;0,0;0,0;0,00011358006586468654
258;ceu_aberto;0,0;0,0;0,0;0,0;9,665369080381251e-05;0,0028366252012302084;0,040337477131198965;0,21739490660169444;0,4488863252428706;0,7444434185891984;0,8627055403298102;1,0;0,9559056631798011;0,8882666790324861;0,7232414052798374;0,44092993406760056;0,2346776518455501;0,04812190488898892;0,001954747598197869;0,0003401125765585711;0,0;0,0;0,0;0,00010959358091499133
259;parcialmente_nublado;0,0013691221611989138;0,0008876464799968193;0,0012116429346020771;0,0012900238032105649;0,0009486825161409124;0,004456332919589754;0,05119226087665477;0,21717083881553223;0,422348492682771;0,561220392537141;0,9744511151433021;0,9469320522837218;0,7578677426483151;0,6359385315986663;0,7832935510610952;0,3532312343353891;0,21677269789504627;0,05520700225302654;0,0059858778964669256;0,0010753011569446423;0,0007077101367678575;0,00046017549211677827;0,0003858251623482601;0,00035215072860520066
