id_realizacao;tipo_dia;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;defeitos_manhã;defeitos_tarde;defeitos_noite;defeitos_madrugada;defeitos_bess_carga;defeitos_bess_pós_carga_pré_descarga;defeitos_bess_descarga;defeitos_bess_fora_de_operacao;horas_com_erro_max_control;pen_pct
132;ceu_aberto;4;1769,0;5;597,99;22;8;1;1;21;6;5;1;0;100
133;ceu_aberto;5;1769,0;5;872,9;19;25;1;1;26;7;8;1;0;100
134;parcialmente_nublado;5;1300,0;5;821,3199999999999;8;7;1;1;9;1;8;1;0;100
135;ceu_aberto;5;1650,0;5;812,1400000000001;23;8;1;1;22;7;9;1;0;100
136;nublado;5;1769,0;5;777,65;8;7;1;1;9;1;8;1;0;100
137;nublado;5;1050,0;5;695,3399999999999;1;1;1;1;1;1;7;1;0;100
138;ceu_aberto;5;1650,0;5;556,01;8;8;1;1;11;2;2;1;0;100
139;parcialmente_nublado;5;1750,0;5;688,3199999999999;8;7;1;1;9;1;7;1;0;100
140;nublado;5;1769,0;5;855,51;8;1;2;1;7;1;9;1;0;100
141;parcialmente_nublado;5;1769,0;5;701,9599999999999;7;2;1;1;8;1;5;1;0;100
142;parcialmente_nublado;4;1769,0;5;776,5;7;6;1;1;9;1;8;1;0;100
143;parcialmente_nublado;5;1750,0;5;878,28;8;7;2;1;9;1;9;1;0;100
144;parcialmente_nublado;3;1769,0;5;841,88;20;21;1;1;23;2;7;1;0;100
145;nublado;5;1700,0;5;587,2;7;1;1;1;7;1;1;1;0;100
146;parcialmente_nublado;4;1769,0;5;661,55;8;2;1;1;9;1;7;1;0;100
147;nublado;3;1769,0;5;637,51;8;2;1;1;7;1;7;1;0;100
148;nublado;5;1750,0;5;707,5900000000001;2;1;1;1;1;1;7;1;0;100
149;parcialmente_nublado;5;1450,0;5;736,6800000000001;8;7;1;1;9;1;8;1;0;100
150;parcialmente_nublado;4;1769,0;5;779,56;8;18;1;1;22;5;7;1;0;100
1;parcialmente_nublado;5;700,0;5;915,6700000000001;1;1;2;1;1;1;9;1;0;110
2;nublado;5;1500,0;5;807,2;8;2;2;1;7;1;9;1;0;110
3;nublado;5;1050,0;5;834,48;1;1;1;1;1;1;7;1;0;110
4;nublado;4;1945,9;5;666,62;9;7;1;1;9;2;7;1;0;110
5;nublado;5;1350,0;5;771,14;1;1;2;1;1;1;9;1;0;110
6;ceu_aberto;4;1945,9;5;842,11;26;20;1;1;29;7;9;12;0;110
7;nublado;3;1945,9;5;618,44;8;5;1;1;9;1;7;1;0;110
8;ceu_aberto;5;1450,0;5;503,8;7;7;1;1;9;1;2;1;0;110
9;nublado;5;1900,0;5;658,04;8;8;1;1;17;1;2;1;0;110
10;parcialmente_nublado;4;1945,9;5;656,3199999999999;26;22;1;1;27;7;7;1;0;110
11;ceu_aberto;4;1945,9;5;830,63;8;7;1;1;10;2;8;1;0;110
12;ceu_aberto;5;1945,9;5;566,6300000000001;8;8;1;1;12;1;5;1;0;110
13;nublado;5;1650,0;5;970,0600000000001;8;5;2;1;7;1;9;1;0;110
14;ceu_aberto;5;1250,0;5;869,28;8;7;2;1;9;2;9;1;0;110
15;parcialmente_nublado;4;1945,9;5;596,46;25;25;1;1;29;2;7;1;0;110
16;nublado;3;1945,9;5;671,4699999999999;7;1;1;1;7;1;7;1;0;110
17;parcialmente_nublado;5;1600,0;5;729,8299999999999;7;7;1;1;9;1;7;1;0;110
18;nublado;5;1150,0;5;728,1300000000001;2;1;1;1;1;1;7;1;0;110
19;nublado;5;1945,9;5;834,88;7;1;1;1;2;1;8;1;0;110
20;nublado;5;1945,9;5;832,38;8;7;2;1;9;2;9;1;0;110
21;parcialmente_nublado;4;1945,9;5;644,9100000000001;8;8;1;1;21;1;7;1;0;110
22;nublado;4;1945,9;5;838,6199999999999;9;7;1;1;9;5;9;1;0;110
23;ceu_aberto;4;1945,9;5;797,5200000000001;17;8;1;1;22;7;9;1;0;110
24;nublado;5;1400,0;5;736,55;7;1;1;1;2;1;8;1;0;110
25;ceu_aberto;4;1945,9;5;689,73;8;8;1;1;16;2;7;1;0;110
26;nublado;5;1945,9;5;717,2;8;8;1;1;9;2;7;1;0;110
27;ceu_aberto;3;1945,9;5;901,8399999999999;8;8;1;1;9;7;9;1;0;110
28;ceu_aberto;5;1945,9;5;1011,95;27;25;5;1;31;18;10;1;0;110
29;parcialmente_nublado;5;1945,9;5;781,07;8;7;1;1;9;1;9;1;0;110
30;parcialmente_nublado;4;1945,9;5;626,6600000000001;21;18;1;1;24;2;2;1;0;110
31;ceu_aberto;5;1945,9;5;538,28;21;11;1;1;23;2;1;1;0;110
32;nublado;4;1945,9;5;739,9399999999999;9;7;1;1;9;2;7;1;0;110
33;ceu_aberto;5;1500,0;5;594,69;8;8;1;1;14;2;2;1;0;110
34;ceu_aberto;5;1900,0;5;743,4200000000001;22;16;1;1;23;7;7;1;0;110
35;nublado;4;1945,9;5;737,1699999999998;8;5;1;1;7;1;9;1;0;110
36;parcialmente_nublado;3;1945,9;5;749,51;25;23;1;1;29;7;7;8;0;110
37;parcialmente_nublado;5;1945,9;5;626,3;25;18;1;1;26;1;2;4;0;110
38;nublado;3;1945,9;5;798,9;8;2;1;1;7;1;7;1;0;110
39;parcialmente_nublado;5;1900,0;5;1051,72;8;18;5;1;22;2;10;1;0;110
40;nublado;5;1945,9;5;801,52;17;7;2;1;16;7;9;1;0;110
41;ceu_aberto;4;1945,9;5;936,98;25;25;2;1;28;7;9;1;0;110
42;parcialmente_nublado;5;1945,9;5;583,42;8;8;1;1;11;1;7;1;0;110
43;parcialmente_nublado;5;1945,9;5;802,3800000000001;8;7;1;1;9;1;7;1;0;110
44;parcialmente_nublado;5;1945,9;5;556,1800000000001;22;11;1;1;26;2;7;1;0;110
45;nublado;5;1050,0;5;751,94;2;1;1;1;1;1;7;1;0;110
46;parcialmente_nublado;4;1945,9;5;817,1500000000001;8;13;1;1;23;1;7;1;0;110
47;parcialmente_nublado;5;1945,9;5;642,1400000000001;7;7;1;1;9;1;7;1;0;110
48;ceu_aberto;5;1945,9;5;1029,66;23;8;2;1;21;7;9;11;0;110
49;ceu_aberto;5;1945,9;5;797,88;22;18;2;1;22;7;9;1;0;110
50;parcialmente_nublado;5;1750,0;5;870,33;7;7;2;1;7;1;9;1;0;110
51;ceu_aberto;5;1945,9;5;801,96;8;8;1;1;11;5;9;1;0;110
52;nublado;5;1650,0;5;611,11;8;7;1;1;9;1;7;1;0;110
53;ceu_aberto;5;1850,0;5;449,94;21;17;1;1;24;1;1;1;0;110
54;parcialmente_nublado;5;1650,0;5;615,26;20;22;1;1;28;1;1;1;0;110
55;parcialmente_nublado;5;1650,0;5;888,64;8;7;2;1;9;1;9;1;0;110
56;nublado;5;1400,0;5;638,96;1;1;1;1;1;1;7;1;0;110
57;ceu_aberto;5;1945,9;5;755,0;27;27;1;1;31;23;7;1;0;110
58;ceu_aberto;5;1450,0;5;752,3100000000001;10;8;1;1;22;4;7;1;0;110
59;ceu_aberto;5;1945,9;5;811,26;23;20;1;1;26;7;9;1;0;110
60;parcialmente_nublado;5;1945,9;5;678,44;25;10;1;1;24;1;7;1;0;110
61;parcialmente_nublado;5;1200,0;5;696,0300000000001;1;1;1;1;2;1;7;1;0;110
62;ceu_aberto;5;1400,0;5;890,9399999999999;2;1;2;1;1;1;9;1;0;110
63;parcialmente_nublado;5;1945,9;5;703,48;8;7;1;1;9;1;8;1;0;110
64;nublado;5;1650,0;5;694,0699999999999;8;2;1;1;7;1;8;1;0;110
65;parcialmente_nublado;5;1945,9;5;663,0600000000001;7;7;1;1;9;1;7;1;0;110
66;nublado;5;1800,0;5;970,9499999999999;9;7;7;1;9;7;10;1;0;110
67;nublado;4;1945,9;5;673,1700000000001;21;8;1;1;22;2;2;1;0;110
68;nublado;5;1600,0;5;679,65;7;2;1;1;7;1;7;1;0;110
69;nublado;5;1945,9;5;937,0899999999999;8;2;6;1;7;1;10;1;0;110
70;ceu_aberto;5;1945,9;5;822,78;23;21;1;1;26;7;9;1;0;110
71;ceu_aberto;3;1945,9;5;949,77;27;26;2;1;31;8;9;15;0;110
72;nublado;5;1800,0;5;518,3;8;7;1;1;9;1;2;1;0;110
73;ceu_aberto;5;1050,0;5;711,2199999999999;7;7;1;1;9;1;7;1;0;110
74;nublado;4;1945,9;5;724,45;8;1;1;1;2;1;8;1;0;110
75;ceu_aberto;5;1945,9;5;963,06;8;5;2;1;7;2;9;1;0;110
76;nublado;5;1650,0;5;952,63;8;2;2;1;7;1;9;1;0;110
77;ceu_aberto;4;1945,9;5;791,6600000000001;8;9;2;1;17;7;9;1;0;110
78;ceu_aberto;5;1150,0;5;854,25;8;7;1;1;10;1;7;1;0;110
79;parcialmente_nublado;5;1945,9;5;851,89;8;7;2;1;9;2;9;1;0;110
80;ceu_aberto;3;1945,9;5;732,29;8;8;1;1;10;2;7;1;0;110
81;nublado;5;700,0;5;696,74;1;1;1;1;1;1;7;1;0;110
82;ceu_aberto;4;1945,9;5;453,13000000000005;8;7;1;1;9;1;1;1;0;110
83;nublado;5;1945,9;5;821,04;8;2;1;1;8;1;7;1;0;110
84;nublado;5;1750,0;5;670,5;8;7;1;1;9;1;7;1;0;110
85;nublado;4;1945,9;5;440,76;7;1;1;1;7;1;1;1;0;110
86;parcialmente_nublado;5;1650,0;5;664,63;8;8;1;1;19;1;5;1;0;110
87;parcialmente_nublado;5;500,0;5;658,0;1;1;1;1;1;1;7;1;0;110
88;nublado;5;850,0;5;990,46;1;1;7;1;1;1;10;1;0;110
89;parcialmente_nublado;5;1700,0;5;876,9300000000001;8;7;5;1;9;1;10;1;0;110
90;nublado;5;1250,0;5;819,7500000000001;7;1;1;1;2;1;8;1;0;110
91;nublado;5;950,0;5;941,2099999999999;1;1;2;1;1;1;9;1;0;110
92;parcialmente_nublado;5;1945,9;5;913,39;8;5;1;1;9;1;9;1;0;110
93;parcialmente_nublado;5;1945,9;5;721,97;8;14;1;1;20;2;7;1;0;110
94;parcialmente_nublado;5;1945,9;5;899,74;16;7;1;1;9;1;9;1;0;110
95;ceu_aberto;5;1050,0;5;710,1;7;5;1;1;9;1;7;1;0;110
96;nublado;5;1945,9;5;891,28;8;1;1;1;7;1;9;1;0;110
97;nublado;4;1945,9;5;562,27;7;2;1;1;7;1;5;1;0;110
98;nublado;5;1550,0;5;1095,54;8;1;7;1;2;1;10;1;0;110
99;parcialmente_nublado;5;1850,0;5;924,9499999999999;8;8;2;1;12;2;9;1;0;110
100;ceu_aberto;4;1945,9;5;632,5600000000001;21;18;1;1;22;6;7;1;0;110
101;ceu_aberto;5;1945,9;5;824,76;25;18;2;1;22;7;9;15;0;110
102;ceu_aberto;5;1750,0;5;720,72;8;8;1;1;14;2;7;1;0;110
103;parcialmente_nublado;5;1250,0;5;578,2800000000001;7;1;1;1;7;1;2;1;0;110
104;ceu_aberto;5;1400,0;5;701,6600000000001;8;7;1;1;10;1;7;1;0;110
105;parcialmente_nublado;5;1800,0;5;701,85;8;5;1;1;9;1;7;1;0;110
106;nublado;5;1800,0;5;636,89;8;2;1;1;9;1;7;1;0;110
107;ceu_aberto;5;1945,9;5;788,51;23;18;1;1;25;7;7;1;0;110
108;parcialmente_nublado;5;900,0;5;808,09;2;1;1;1;1;1;8;1;0;110
109;nublado;5;1945,9;5;707,8199999999999;9;6;1;1;8;2;9;1;0;110
110;nublado;5;800,0;5;889,47;1;1;2;1;1;1;9;1;0;110
111;parcialmente_nublado;5;1200,0;5;800,02;8;7;1;1;9;1;9;1;0;110
112;ceu_aberto;5;1550,0;5;705,43;21;9;1;1;22;4;7;1;0;110
113;ceu_aberto;5;1700,0;5;610,0400000000001;8;8;1;1;10;2;7;1;0;110
114;nublado;5;1850,0;5;852,5899999999999;8;1;2;1;7;1;9;1;0;110
115;ceu_aberto;3;1945,9;5;677,64;8;7;1;1;9;1;7;1;0;110
116;nublado;5;700,0;5;712,9599999999999;1;1;1;1;1;1;7;1;0;110
117;nublado;3;1945,9;5;842,31;10;7;2;1;8;5;9;1;0;110
118;parcialmente_nublado;5;1650,0;5;792,01;8;7;1;1;9;1;7;1;0;110
119;ceu_aberto;5;1850,0;5;987,4499999999999;8;7;2;1;9;1;9;1;0;110
120;parcialmente_nublado;5;1700,0;5;633,5;8;7;1;1;9;1;7;1;0;110
121;parcialmente_nublado;5;1945,9;5;780,98;22;15;1;1;22;7;7;5;0;110
122;parcialmente_nublado;5;1300,0;5;684,7;5;1;1;1;7;1;7;1;0;110
123;nublado;5;1100,0;5;843,67;1;1;1;1;1;1;9;1;0;110
124;ceu_aberto;5;1450,0;5;787,28;8;8;1;1;11;2;9;1;0;110
125;nublado;5;950,0;5;729,9;1;1;1;1;1;1;7;1;0;110
126;ceu_aberto;5;1550,0;5;598,5600000000001;17;8;1;1;9;1;2;1;0;110
127;nublado;5;1050,0;5;837,56;2;1;2;1;1;1;9;1;0;110
128;ceu_aberto;4;1945,9;5;794,41;18;8;1;1;10;2;9;1;0;110
129;ceu_aberto;5;1700,0;5;782,24;8;7;1;1;9;2;9;1;0;110
130;ceu_aberto;5;1945,9;5;756,06;20;25;1;1;28;5;7;1;0;110
131;ceu_aberto;5;1350,0;5;1001,9300000000001;9;7;2;1;9;2;9;1;0;110
132;ceu_aberto;5;1850,0;5;498,72;22;23;1;1;29;7;1;1;0;110
133;nublado;4;1945,9;5;676,16;7;1;1;1;1;1;7;1;0;110
134;ceu_aberto;5;1600,0;5;907,0100000000001;8;8;2;1;11;2;9;1;0;110
135;nublado;3;1945,9;5;589,01;8;7;1;1;9;2;7;1;0;110
136;parcialmente_nublado;4;1945,9;5;667,73;13;7;1;1;21;2;7;1;0;110
137;ceu_aberto;5;1900,0;5;713,87;27;23;1;1;27;7;7;1;0;110
138;parcialmente_nublado;5;1300,0;5;657,43;2;1;1;1;6;1;7;1;0;110
139;ceu_aberto;4;1945,9;5;716,46;14;8;1;1;14;7;7;1;0;110
140;nublado;5;550,0;5;676,87;1;1;1;1;1;1;7;1;0;110
141;ceu_aberto;3;1945,9;5;706,22;21;11;1;1;18;7;8;1;0;110
142;parcialmente_nublado;5;1350,0;5;776,3299999999999;7;1;1;1;7;1;7;1;0;110
143;ceu_aberto;5;1150,0;5;795,35;8;7;1;1;9;1;7;1;0;110
144;nublado;5;1945,9;5;995,87;9;17;2;1;21;7;9;1;0;110
145;parcialmente_nublado;3;1945,9;5;632,74;25;16;1;1;28;7;7;1;0;110
146;ceu_aberto;5;1945,9;5;849,5;23;13;1;1;21;7;9;4;0;110
147;nublado;5;1945,9;5;975,38;11;7;6;1;8;2;10;1;0;110
148;ceu_aberto;5;1250,0;5;1002,4300000000001;8;7;2;1;9;5;9;1;0;110
149;nublado;5;950,0;5;606,45;1;1;1;1;1;1;2;1;0;110
150;ceu_aberto;5;1945,9;5;512,97;26;8;1;1;27;6;1;1;0;110
1;nublado;5;1900,0;5;655,56;9;7;1;1;9;1;3;1;0;120
2;ceu_aberto;5;1150,0;5;601,75;8;6;1;1;9;1;7;1;0;120
3;ceu_aberto;5;1500,0;5;626,3;8;7;1;1;10;2;7;1;0;120
4;nublado;5;1950,0;5;745,6899999999999;8;7;1;1;9;1;9;1;0;120
5;ceu_aberto;5;650,0;5;592,76;1;1;1;1;2;1;1;1;0;120
6;parcialmente_nublado;5;1350,0;5;869,95;2;1;1;1;1;1;9;1;0;120
7;ceu_aberto;5;1900,0;5;900,82;25;23;2;1;28;7;9;1;0;120
8;ceu_aberto;5;1850,0;5;589,5699999999999;7;5;1;1;9;1;2;1;0;120
9;nublado;5;1650,0;5;789,1800000000001;7;2;1;1;7;1;8;1;0;120
10;parcialmente_nublado;5;1800,0;5;607,85;25;16;1;1;24;2;7;1;0;120
11;parcialmente_nublado;5;1200,0;5;494,5;8;2;1;1;8;1;2;1;0;120
12;ceu_aberto;5;2122,8;5;612,9900000000001;8;7;1;1;9;1;2;1;0;120
13;ceu_aberto;5;1300,0;5;737,7900000000001;1;1;1;1;1;1;7;1;0;120
14;ceu_aberto;5;2100,0;5;584,95;8;20;1;1;22;5;1;1;0;120
15;nublado;3;2122,8;5;947,06;8;7;2;1;7;2;9;1;0;120
16;ceu_aberto;5;2000,0;5;768,8199999999999;25;21;1;1;25;7;7;1;0;120
17;parcialmente_nublado;5;2122,8;5;853,6800000000001;11;7;1;1;9;2;8;1;0;120
18;nublado;5;1650,0;5;752,9399999999999;8;5;1;1;7;1;9;1;0;120
19;nublado;5;2000,0;5;882,0000000000001;9;7;1;1;9;2;7;1;0;120
20;parcialmente_nublado;5;2122,8;5;798,5200000000001;27;22;1;1;28;7;7;1;0;120
21;nublado;5;2122,8;5;782,77;9;7;2;1;9;5;9;1;0;120
22;ceu_aberto;5;600,0;5;688,78;1;1;1;1;1;1;7;1;0;120
23;ceu_aberto;5;2122,8;5;938,79;27;18;5;1;27;7;10;14;0;120
24;nublado;5;1900,0;5;697,8000000000001;7;7;1;1;7;1;7;1;0;120
25;nublado;5;1650,0;5;526,0799999999999;7;2;1;1;7;1;1;1;0;120
26;ceu_aberto;4;2122,8;5;1024,8400000000001;21;23;2;1;24;22;10;1;0;120
27;ceu_aberto;5;2122,8;5;654,72;31;26;1;1;32;7;7;3;0;120
28;nublado;5;2122,8;5;790,28;8;7;1;1;9;1;7;1;0;120
29;ceu_aberto;5;2122,8;5;628,78;8;11;1;1;22;2;6;1;0;120
30;nublado;5;850,0;5;858,6400000000001;1;1;1;1;1;1;9;1;0;120
31;parcialmente_nublado;5;1100,0;5;729,32;7;1;1;1;2;1;7;1;0;120
32;parcialmente_nublado;5;1150,0;5;843,15;7;1;1;1;7;1;7;1;0;120
33;ceu_aberto;5;1150,0;5;742,2;8;7;1;1;9;1;7;1;0;120
34;parcialmente_nublado;5;1500,0;5;770,15;8;7;1;1;15;1;9;1;0;120
35;ceu_aberto;5;1500,0;5;663,79;8;7;1;1;10;1;7;1;0;120
36;nublado;5;1350,0;5;913,8000000000001;7;1;1;1;1;1;9;1;0;120
37;parcialmente_nublado;5;1450,0;5;861,81;8;7;2;1;9;1;9;1;0;120
38;parcialmente_nublado;5;1950,0;5;737,96;20;8;1;1;22;2;8;1;0;120
39;parcialmente_nublado;5;1600,0;5;603,7199999999999;8;8;1;1;11;1;7;1;0;120
40;nublado;5;1350,0;5;922,81;7;1;2;1;2;1;9;1;0;120
41;nublado;5;2122,8;5;695,56;11;7;1;1;9;2;7;1;0;120
42;nublado;5;850,0;5;674,9000000000001;1;1;1;1;1;1;7;1;0;120
43;ceu_aberto;5;1050,0;5;741,3199999999999;8;7;1;1;9;1;9;1;0;120
44;nublado;5;1350,0;5;626,88;7;1;1;1;1;1;7;1;0;120
45;parcialmente_nublado;5;1150,0;5;888,82;7;1;1;1;6;1;9;1;0;120
46;ceu_aberto;5;1950,0;5;860,5199999999999;8;18;2;1;22;7;9;1;0;120
47;parcialmente_nublado;5;2000,0;5;930,81;21;8;2;1;22;2;9;1;0;120
48;parcialmente_nublado;5;2122,8;5;578,79;8;7;1;1;9;1;2;1;0;120
49;nublado;5;1950,0;5;847,31;7;1;2;1;5;1;9;1;0;120
50;nublado;5;2122,8;5;762,2;9;7;1;1;9;2;9;1;0;120
51;ceu_aberto;5;2122,8;5;674,0899999999999;8;8;1;1;10;2;6;1;0;120
52;ceu_aberto;5;1500,0;5;894,1200000000001;21;8;2;1;11;5;9;1;0;120
53;parcialmente_nublado;5;2122,8;5;687,79;8;8;1;1;11;1;6;1;0;120
54;ceu_aberto;3;2122,8;5;716,69;27;25;1;1;31;7;7;1;0;120
55;nublado;5;1750,0;5;736,76;9;7;1;1;9;1;7;1;0;120
56;nublado;5;1850,0;5;558,24;8;6;1;1;9;1;1;1;0;120
57;nublado;5;2122,8;5;784,26;9;2;2;1;7;2;9;1;0;120
58;parcialmente_nublado;5;1400,0;5;648,5500000000001;8;7;1;1;9;1;7;1;0;120
59;ceu_aberto;5;1250,0;5;720,4200000000001;7;2;1;1;7;1;8;1;0;120
60;parcialmente_nublado;5;2122,8;5;668,3699999999999;25;21;1;1;27;5;2;1;0;120
61;ceu_aberto;5;1800,0;5;808,72;22;10;1;1;22;2;7;1;0;120
62;nublado;5;500,0;5;889,9699999999999;1;1;1;1;1;1;9;1;0;120
63;ceu_aberto;5;1700,0;5;607,27;20;20;1;1;24;7;7;1;0;120
64;parcialmente_nublado;5;2122,8;5;830,1500000000001;18;17;1;1;22;7;7;1;0;120
65;parcialmente_nublado;5;1350,0;5;870,23;7;1;2;1;7;1;9;1;0;120
66;nublado;5;1250,0;5;689,7800000000001;7;1;1;1;7;1;7;1;0;120
67;ceu_aberto;5;1900,0;5;645,54;27;20;1;1;28;7;6;15;0;120
68;ceu_aberto;5;2122,8;5;449,33;18;11;1;1;22;2;1;1;0;120
69;nublado;5;2122,8;5;602,31;21;8;1;1;23;2;7;1;0;120
70;ceu_aberto;5;2122,8;5;727,0;26;8;1;1;23;7;7;1;0;120
71;nublado;3;2122,8;5;738,87;8;7;1;1;9;2;8;1;0;120
72;ceu_aberto;5;1850,0;5;897,44;25;20;2;1;22;7;9;15;0;120
73;ceu_aberto;5;2122,8;5;965,54;27;25;2;1;31;8;9;11;0;120
74;nublado;5;1500,0;5;839,54;7;1;1;1;2;1;8;1;0;120
75;ceu_aberto;5;1650,0;5;652,14;2;1;1;1;7;1;7;1;0;120
76;ceu_aberto;5;2122,8;5;669,81;10;11;1;1;22;2;7;1;0;120
77;ceu_aberto;5;1700,0;5;662,12;13;8;1;1;22;6;7;1;0;120
78;parcialmente_nublado;5;1000,0;5;859,9200000000001;2;1;2;1;2;1;9;1;0;120
79;ceu_aberto;5;1850,0;5;1020,0;26;22;2;1;25;7;9;15;0;120
80;nublado;5;1650,0;5;655,45;1;1;1;1;1;1;7;1;0;120
81;nublado;5;1350,0;5;751,24;2;1;1;1;1;1;8;1;0;120
82;parcialmente_nublado;5;2122,8;5;824,99;21;8;1;1;21;2;9;1;0;120
83;nublado;5;1950,0;5;712,5799999999999;8;7;1;1;9;1;7;1;0;120
84;parcialmente_nublado;4;2122,8;5;833,4799999999999;21;8;2;1;22;5;9;1;0;120
85;parcialmente_nublado;5;1850,0;5;791,7900000000001;19;8;2;1;9;4;9;1;0;120
86;nublado;5;2122,8;5;862,6300000000001;8;7;1;1;9;4;7;1;0;120
87;ceu_aberto;5;2000,0;5;864,01;8;8;2;1;11;2;9;1;0;120
88;parcialmente_nublado;5;1200,0;5;1045,9;8;2;5;1;7;1;10;1;0;120
89;ceu_aberto;5;1550,0;5;770,6;8;10;2;1;14;7;9;1;0;120
90;nublado;5;1650,0;5;869,76;8;2;1;1;8;1;9;1;0;120
91;parcialmente_nublado;5;1000,0;5;673,6400000000001;1;1;1;1;1;1;7;1;0;120
92;ceu_aberto;5;1550,0;5;675,97;9;8;1;1;11;1;7;1;0;120
93;parcialmente_nublado;4;2122,8;5;825,11;21;22;1;1;28;7;7;1;0;120
94;parcialmente_nublado;5;2122,8;5;731,53;7;5;1;1;9;1;8;1;0;120
95;ceu_aberto;5;1650,0;5;756,5799999999999;8;7;2;1;9;2;9;1;0;120
96;parcialmente_nublado;5;2122,8;5;573,62;25;25;1;1;27;7;7;1;0;120
97;nublado;5;1100,0;5;754,75;1;1;1;1;1;1;7;1;0;120
98;nublado;5;1300,0;5;718,81;7;1;1;1;2;1;7;1;0;120
99;ceu_aberto;5;2050,0;5;709,4300000000001;22;17;1;1;23;2;6;1;0;120
100;parcialmente_nublado;5;1600,0;5;713,9;7;2;1;1;7;1;7;1;0;120
101;ceu_aberto;5;2122,8;5;714,0;27;31;1;1;34;8;7;1;0;120
102;nublado;5;2122,8;5;731,9799999999999;9;8;1;1;11;2;7;1;0;120
103;parcialmente_nublado;5;1450,0;5;463,55;5;2;1;1;7;1;1;1;0;120
104;nublado;5;1500,0;5;857,8999999999999;8;2;1;1;8;1;9;1;0;120
105;ceu_aberto;5;1250,0;5;612,6700000000001;7;7;1;1;9;1;5;1;0;120
106;nublado;5;1600,0;5;846,02;8;1;1;1;7;1;9;1;0;120
107;parcialmente_nublado;5;1700,0;5;1005,4100000000001;8;7;7;1;9;2;10;1;0;120
108;ceu_aberto;5;1150,0;5;609,22;7;2;1;1;8;1;2;1;0;120
109;ceu_aberto;5;1900,0;5;696,92;8;8;1;1;12;1;7;1;0;120
110;nublado;4;2122,8;5;963,3199999999999;18;7;7;1;9;7;10;1;0;120
111;ceu_aberto;5;1800,0;5;738,65;22;23;1;1;29;7;7;1;0;120
112;ceu_aberto;5;1750,0;5;751,78;7;7;1;1;9;1;7;1;0;120
113;parcialmente_nublado;5;600,0;5;817,5899999999999;1;1;1;1;1;1;9;1;0;120
114;nublado;5;2122,8;5;750,06;9;8;1;1;9;7;7;1;0;120
115;parcialmente_nublado;5;1350,0;5;520,57;2;2;1;1;9;1;1;1;0;120
116;ceu_aberto;5;1850,0;5;712,29;27;18;1;1;27;7;7;15;0;120
117;nublado;5;1700,0;5;708,87;8;6;1;1;9;1;6;1;0;120
118;nublado;5;1850,0;5;935,24;8;2;2;1;7;1;9;1;0;120
119;ceu_aberto;5;2122,8;5;972,64;21;25;2;1;28;7;9;1;0;120
120;parcialmente_nublado;5;1500,0;5;646,3299999999999;8;7;1;1;9;1;7;1;0;120
121;nublado;5;1700,0;5;812,7199999999999;8;2;2;1;7;1;9;1;0;120
122;parcialmente_nublado;5;1800,0;5;851,2900000000001;8;8;1;1;12;1;7;1;0;120
123;nublado;5;2050,0;5;620,77;8;7;1;1;9;1;2;1;0;120
124;nublado;5;2122,8;5;731,03;8;7;1;1;9;1;9;1;0;120
125;nublado;5;1400,0;5;584,85;7;1;1;1;7;1;2;1;0;120
126;ceu_aberto;5;2050,0;5;929,4899999999999;19;18;2;1;23;7;9;1;0;120
127;parcialmente_nublado;5;1650,0;5;920,2900000000001;7;5;2;1;9;1;9;1;0;120
128;ceu_aberto;5;950,0;5;647,2500000000001;7;7;1;1;9;1;7;1;0;120
129;nublado;5;2122,8;5;570,03;12;8;1;1;12;1;1;1;0;120
130;ceu_aberto;5;1250,0;5;922,72;8;7;2;1;9;2;9;1;0;120
131;ceu_aberto;5;1200,0;5;863,21;2;1;2;1;1;1;9;1;0;120
132;parcialmente_nublado;5;1600,0;5;764,4699999999999;8;7;1;1;9;1;7;1;0;120
133;ceu_aberto;5;1200,0;5;666,8900000000001;8;7;1;1;9;1;7;1;0;120
134;parcialmente_nublado;5;2100,0;5;794,8200000000002;8;7;2;1;9;1;9;1;0;120
135;ceu_aberto;5;1350,0;5;685,05;8;8;1;1;12;1;7;1;0;120
136;parcialmente_nublado;5;2000,0;5;490,91999999999996;8;8;1;1;22;2;2;1;0;120
137;ceu_aberto;5;2122,8;5;773,34;8;8;1;1;13;2;7;1;0;120
138;parcialmente_nublado;5;1950,0;5;714,5699999999999;8;7;1;1;9;2;8;1;0;120
139;nublado;5;1400,0;5;754,36;8;2;1;1;7;1;7;1;0;120
140;parcialmente_nublado;4;2122,8;5;742,0899999999999;8;20;1;1;23;2;7;1;0;120
141;parcialmente_nublado;5;1450,0;5;663,96;8;5;1;1;9;1;7;1;0;120
142;nublado;4;2122,8;5;720,12;8;2;1;1;7;1;7;1;0;120
143;nublado;5;2122,8;5;739,51;23;8;1;1;22;2;7;1;0;120
144;parcialmente_nublado;5;1350,0;5;770,1;8;7;1;1;9;1;7;1;0;120
145;nublado;5;1800,0;5;1003,4699999999999;7;1;4;1;7;1;10;1;0;120
146;nublado;5;1500,0;5;557,15;7;1;1;1;1;1;2;1;0;120
147;nublado;5;2122,8;5;649,9599999999999;8;2;1;1;7;1;7;1;0;120
148;ceu_aberto;5;2050,0;5;679,07;26;25;1;1;27;7;5;1;0;120
