828;848;820;800;854;824;814r;842;810;830;836;838;858;822;826;834;850;864;832;888;852;816;860;852r;862;818;812;808;802;846;806;sourcebus;890;814;840;856;844
1,0960297704849211;1,1560545946228367;1,0159256764077849;1,0500013123660852;1,1469852040251258;1,094008739516286;1,0686350585805415;1,1496178785513484;1,0896761442758394;1,1456934593878325;1,1544800362339624;1,1149207794297802;1,1309471853190327;1,0129520184398249;1,0732279558222455;1,1491545258495042;1,0686588225926803;1,0977576344808249;1,115771287788596;1,0810063670897787;1,2394077451476593;1,0693956183077784;1,1523059608823976;1,11574312553607;1,1544843346360918;1,0391711710537053;1,1461666591683983;1,0963633321283566;1,05311540392483;1,1555147657737863;1,0552402383869233;1,050001134455506;1,0038943815923156;1,1871601546434016;1,1551978820290496;1,1200187424444894;1,1518524373111658
1,1461522675797817;1,2695002824200718;1,0598663306181402;1,0500010543298004;1,2177691000496689;1,1433235875624217;1,107966678453911;1,2609642142135093;1,1014828311781095;1,21595275035837;1,2677901442834243;1,215201144574575;1,235105266545043;1,056980029264521;1,1171926492807462;1,2603291537965746;1,1079997942588693;1,2050837619503987;1,2140826885512621;1,1789007955541284;1,348501276933751;1,1090266333366443;1,264700922597605;1,214042659027087;1,2677948042534413;1,0826634225326535;1,174941858181156;1,1089052215948716;1,0538755573180263;1,2687981956482934;1,0565249566838888;1,0500009703925681;1,1011262568062075;1,2308101124300355;1,2688040034409651;1,18301930806577;1,2640269577593428
1,1135700360276946;1,193737715017384;1,0313065411794915;1,0500013344304047;1,171376200160002;1,1112801576009668;1,082574826366728;1,1871542907473673;1,0939054831629478;1,169911046396941;1,1928316616555164;1,1484907200956926;1,166181032844123;1,0283781878283818;1,0883123279094253;1,186653497001232;1,0826017198357045;1,1336568059149341;1,1491164581439621;1,11475937555306;1,2764110237124344;1,083435566642271;1,190328699256346;1,149084401159332;1,1928360819855954;1,0542727444979427;1,1565551760658206;1,1010403083543452;1,0534119263978752;1,19320197976796;1,0557395482685141;1,0500009891233408;1,0389815711738273;1,202628755035601;1,1936558377470907;1,1413770668071204;1,189569418194771
1,0968343139940377;1,1573729436957763;1,0166306582512161;1,0500011341304594;1,148097453335131;1,0948011875631962;1,069277454500247;1,1512380300284677;1,0898755268322797;1,1467979300261857;1,1565585109268068;1,1167633848636391;1,1325280251750482;1,0136591029539974;1,0739264926146255;1,1508188864762328;1,0693013596070953;1,0993659928107142;1,117282498370708;1,0827780639180624;1,2410847537090306;1,0700425308193964;1,1543188355937273;1,1172541619592318;1,1565628161150356;1,0398631694178304;1,146648660314615;1,096582841979642;1,053129534599598;1,1568443679945226;1,0552640035585503;1,050001130833032;1,006486515400298;1,187872967094173;1,1572974612882434;1,1210022148993548;1,15325935549264
1,0576281724168237;1,0757764725364176;0,9965280930574034;1,0500013007708275;1,0944754841369864;1,056163532492497;1,037704488420156;1,0704922053633659;1,080022627813406;1,0935394552876008;1,0741054000126837;1,0476789822021653;1,05656411959486;0,993495419212849;1,0403810576284123;1,0701278673077013;1,037721737226444;1,043502359212234;1,045265365786371;1,010334212762765;1,161163863360768;1,0382565025782338;1,0723670566179477;1,0452451166546968;1,0741094805729752;1,0201388841647665;1,122672948414741;1,0854472229533036;1,0523945698973385;1,075322943559389;1,054030347796123;1,0500011339691937;0,9336054014245047;1,1528413080063176;1,074681719752822;1,0741946789140493;1,0722492550013993
1,1128125505242492;1,1923094009551796;1,0306413860123727;1,0500013167974191;1,1703274676012878;1,11053411251148;1,0819706229502823;1,1855532407567957;1,0937222139014993;1,1688696796065048;1,1915913826044684;1,147408527063167;1,1646801581503823;1,02771096141893;1,0876599214061529;1,1850641990257513;1,0819973831375194;1,132127949906037;1,1476893428348636;1,1132133873905021;1,2748274867000509;1,08282709665645;1,1887932472777227;1,1476574507242738;1,1915957990083066;1,0536204269873521;1,1561044000969132;1,1008370856566847;1,053399022889457;1,1917445054448266;1,0557178275510233;1,050001044296014;1,0370611731464645;1,2019584287486105;1,192510336227233;1,1404564878133787;1,1879116834005474
1,1381115535781487;1,2498751808296729;1,052981194486257;1,0500009693994246;1,2061398805039978;1,1354224088322662;1,10178430180565;1,2420630622949078;1,0996436907252678;1,2044150201198938;1,249080655585584;1,198367077093183;1,2175065975294677;1,0501136368121373;1,1098942371062672;1,241451008832451;1,1018158141323964;1,1866180351067819;1,1975494101329862;1,1631443535330905;1,3301554518471395;1,1027929158621426;1,2455402723885012;1,1975114697064928;1,2490852556480114;1,0756302358696859;1,1705549104122257;1,1070997216004654;1,0537754371436139;1,2492511451916675;1,0563544419528408;1,0500010439358085;1,0873975569055796;1,2239478075731531;1,2502390870321396;1,1723966641802355;1,2450148383025013
1,0881473714306538;1,1391675215560668;1,009074469038455;1,0500011595901133;1,1361209659100309;1,0862436474684523;1,0623259642675549;1,1330701089229969;1,087740206071665;1,1349045511529365;1,1378861284776582;1,1004402223578833;1,1154203692578957;1,006080203688392;1,0664913752311547;1,1326535105988886;1,0623483584603899;1,082071174130319;1,1010571478276308;1,0660530354153532;1,2230791299045851;1,0630426753198547;1,1358010242314964;1,1010306694716474;1,1378903739821082;1,0324473388128832;1,1414174328259723;1,0941888069579973;1,052974448135576;1,1386422559120666;1,0550033054884518;1,0500011249023427;0,9881744078368159;1,1801595808008922;1,138575096314994;1,1105514146321789;1,1350791687811255
1,034784702268221;1,0494368562199732;0,9956642831823149;1,050001306313847;1,0634050856544115;1,0336457242273787;1,0205114725944047;1,0463943785937861;1,073345504323827;1,0626759087636781;1,0488807730975402;1,0450901279595004;1,0444593554919321;0,992628883004338;1,0198962499911302;1,0461921063803978;1,020502288186735;1,0414283775261568;1,0453359360165593;1,009349043108238;1,1151797785791953;1,0202175621006004;1,047703448810714;1,0453404714775243;1,0488848950471927;1,0192920226137452;1,1085009289879424;1,0787481974622317;1,051942510438015;1,0491692627406162;1,0532729565387255;1,050000995307827;0,9350095986711663;1,1323580696464952;1,0492765978890664;1,0451377801310906;1,0473699635424152
